model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SeasonalNaive,336,24,covid_2020,5,1140.625,1547.9164894571456,0.2586296970742781,7.6000578701496124e-06,2026-02-06T11:33:18.830103
SeasonalNaive,336,24,covid_2020,6,1864.3333333333333,2338.5684723779204,0.4227261065165844,7.300172001123428e-06,2026-02-06T11:33:18.830103
SeasonalNaive,336,24,covid_2020,7,1833.75,2095.4916089866197,0.41579152395393526,7.4999406933784485e-06,2026-02-06T11:33:18.831860
SeasonalNaive,336,24,covid_2020,8,1355.2083333333333,1681.413059007215,0.30728514693482717,7.4999406933784485e-06,2026-02-06T11:33:18.831860
SeasonalNaive,336,24,covid_2020,9,1473.8333333333333,1918.5886305650133,0.33418263543055204,7.400056347250938e-06,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,0,5723.589285714285,6349.790202289776,1.2977886361791728,4.100007936358452e-05,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,1,5713.321428571428,6328.448760500927,1.2954604627808526,3.9499951526522636e-05,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,2,5247.005952380952,5938.939002064098,1.1897262991879185,3.8499943912029266e-05,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,3,4857.196428571428,5606.696838114561,1.1013393893275123,3.96000687032938e-05,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,4,4647.7797619047615,5353.6098785906,1.0538554493276833,3.9800070226192474e-05,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,5,4642.208333333333,5271.579983065527,1.0525921621967687,3.9999838918447495e-05,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,6,4881.178571428572,5520.735095981331,1.1067771925865457,3.850017674267292e-05,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,7,5243.7202380952385,6049.091103018622,1.188981283700456,3.8899946957826614e-05,2026-02-06T11:33:18.831860
SeasonalNaive,336,168,summer_2023,8,5700.422619047619,6359.149811679306,1.2925357371262671,3.929995000362396e-05,2026-02-06T11:33:18.831860
