model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SeasonalNaive,24,24,winter_2022,6,529.5416666666666,624.7529178269865,0.12007031306363469,2.040015533566475e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,winter_2022,7,728.625,867.5960801740251,0.16521123334202376,2.110004425048828e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,winter_2022,8,446.2916666666667,507.84458744777424,0.10119388804977507,2.010003663599491e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,winter_2022,9,1590.0833333333333,1887.4750770981498,0.36054160729675244,2.050003968179226e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,0,978.6666666666666,1063.6891776579598,0.22190664200477234,1.5099998563528061e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,1,1123.1666666666667,1437.5881422252573,0.25467112746426446,1.200009137392044e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,2,1154.4166666666667,1956.255713516683,0.26175687258958713,1.1500203981995583e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,3,1044.9583333333333,1264.8061610381253,0.23693786933062352,1.0699965059757233e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,4,1358.375,1413.6335422119364,0.3080031691075265,1.0899966582655907e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,5,2074.6666666666665,3347.351403224147,0.4704178950400896,1.090019941329956e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,6,2688.1666666666665,3133.9949079941616,0.6095252433404246,1.1299969628453255e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,7,1743.9166666666667,1977.7688607788996,0.3954223686336743,1.0800082236528397e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,8,2399.2916666666665,3287.8959774198047,0.5440246154019416,1.0499963536858559e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,24,covid_2020,9,2521.875,3063.5697519397204,0.5718196316135408,1.0499963536858559e-05,2026-02-09T09:51:57.591494
SeasonalNaive,24,168,summer_2023,0,5439.976190476191,6095.669890722977,1.2334811127532208,5.7499855756759644e-05,2026-02-09T09:51:57.607309
SeasonalNaive,24,168,summer_2023,1,2965.3690476190477,3602.217965894002,0.6723791767663823,5.4999953135848045e-05,2026-02-09T09:51:57.607309
SeasonalNaive,24,168,summer_2023,2,3164.940476190476,3802.7152376389463,0.7176307696353001,5.4900068789720535e-05,2026-02-09T09:51:57.607309
SeasonalNaive,24,168,summer_2023,3,2844.8809523809523,3428.109620684346,0.6450592428946142,5.3999945521354675e-05,2026-02-09T09:51:57.607309
SeasonalNaive,24,168,summer_2023,4,2913.5773809523807,3604.4910619220836,0.6606357351786807,9.680003859102726e-05,2026-02-09T09:51:57.607309
SeasonalNaive,24,168,summer_2023,5,3154.5119047619046,3822.7298538759296,0.7152661552620495,9.149988181889057e-05,2026-02-09T09:51:57.607309
SeasonalNaive,24,168,summer_2023,6,4195.869047619048,5315.591985354209,0.9513874768210884,0.00010139984078705311,2026-02-09T09:51:57.609466
SeasonalNaive,24,168,summer_2023,7,6523.726190476191,7449.662318969005,1.4792147536994116,9.20998863875866e-05,2026-02-09T09:51:57.609466
SeasonalNaive,24,168,summer_2023,8,5797.0952380952385,6322.144856244068,1.3144556583796703,0.0005586999468505383,2026-02-09T09:51:57.611491
SeasonalNaive,24,168,summer_2023,9,5067.940476190476,5731.31771601477,1.1491243047869504,9.869993664324284e-05,2026-02-09T09:51:57.611491
SeasonalNaive,24,168,winter_2022,0,2424.4523809523807,3002.8695244636224,0.54972965247713,9.280000813305378e-05,2026-02-09T09:51:57.613501
SeasonalNaive,24,168,winter_2022,1,4405.642857142857,5276.854255456875,0.9989523967652068,9.400001727044582e-05,2026-02-09T09:51:57.613501
SeasonalNaive,24,168,winter_2022,2,2514.470238095238,2836.2812392033943,0.5701406474352738,8.979998528957367e-05,2026-02-09T09:51:57.613501
